Veiculo_Titulo,Veiculo_Link_Lote,Veiculo_Imagem,Veiculo_Patio_UF,Veiculo_Ano_Fabricacao,Veiculo_KM,Veiculo_Valor_Lance_Atual,Veiculo_Situacao,Veiculo_Data_Leilao,Veiculo_Tipo_Combustivel,Veiculo_Cor,Veiculo_Possui_Chave,Veiculo_Tipo_Retomada,Veiculo_Tipo,Veiculo_Valor_Fipe,Veiculo_Fabricante,Veiculo_Modelo,Veiculo_Patio_UF_Localizacao
FIAT/PALIO FIRE FLEX (2P/4P),https://leilo.com.br/leilao/candeias-bahia/carros/fiat/palio-fire-flex-(2p%2F4p)/ano.2007/36c04a00-0015-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649996389_a2873139-07d6-4047-8af8-c4783c54a81f_pequena_leilo.webp,BA,2007,107.286,"R$ 6.400,00",Leilão ao vivo em: 3 dias 6h4m31s,08/07/2025,Flex,Preta,Sim,-,Carros,"21.280,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FORD/FIESTA SEDAN 1.6 FLEX (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/fiesta-sedan-1.6-flex-(4p)/ano.2013/c4da2e28-1ac6-11f0-abeb-02420a0000a3,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649664504_84f241af-f639-409b-a588-4c81b00f5770_pequena_leilo.webp,CE,2012,N/A,"R$ 9.500,00",Leilão ao vivo em: 3 dias 6h7m1s,08/07/2025,Flex,Preta,Sim,-,Carros,"31.594,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
MITSUBISHI/TRITON SPORT HPE S,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/mitsubishi/triton-sport-hpe-s/ano.2023/deb0c80c-25fc-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649840718_4f3a01d7-f4d6-4001-b8bc-7d4758a164b3_pequena_leilo.webp,GO,2023,N/A,"R$ 65.500,00",Leilão ao vivo em: 3 dias 6h9m31s,08/07/2025,Diesel,Prata,Sim,-,Carros,"218.128,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/VOYAGE 1.0 (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/voyage-1.0-(4p)/ano.2011/8ee4513b-207b-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649810782_ad76ee5f-bfdc-4451-b5cd-68caba51aee7_pequena_leilo.webp,AM,2011,192.405,"R$ 8.900,00",Leilão ao vivo em: 3 dias 6h9m60s,08/07/2025,Flex,Preta,Sim,-,Carros,"28.357,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
FIAT/UNO SPORTING (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/uno-sporting-(2p%2F4p)/ano.2012/e45186fa-16d0-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649721630_5c45c803-72d2-453e-9c20-ce219eb71f4b_pequena_leilo.webp,CE,2011,141.708,"R$ 10.600,00",Leilão ao vivo em: 3 dias 6h10m30s,08/07/2025,Flex,Branca,Não,-,Carros,"35.037,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
FORD/KA SE PLUS C (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/ka-se-plus-c-(4p)/ano.2020/cd306fe3-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573551208_3aa3ea9a-2d58-4a42-a891-11a0b4028362_pequena_leilo.webp,GO,2020,62.722,"R$ 17.500,00",Leilão ao vivo em: 3 dias 6h11m29s,08/07/2025,Flex,Prata,Sim,-,Carros,"50.063,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/GOL MC4 (4P/2P),https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/gol-mc4-(4p%2F2p)/ano.2021/cdfeb979-10b1-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573494993_025e4049-168d-4fc1-a6a5-03f0874a94ac_pequena_leilo.webp,AM,N/A,N/A,"R$ 15.200,00",Leilão ao vivo em: 3 dias 6h11m59s,08/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
VOLKSWAGEN/AMAROK V6 HIGHLINE AD4,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/amarok-v6-highline-ad4/ano.2021/1fbe0f32-1162-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751573614840_dd736d02-9847-4503-b726-7d4acd8041b2_pequena_leilo.webp,GO,2021,N/A,"R$ 54.900,00",Leilão ao vivo em: 3 dias 6h12m29s,08/07/2025,Diesel,Cinza,Sim,-,Carros,"171.291,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
FORD/EDGE V6 FWD 4X2,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/edge-v6-fwd-4x2/ano.2014/0137bc39-2f34-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751457930335_b9e203ea-c85b-4373-bc06-b9a282f7dadd_pequena_leilo.webp,GO,2014,N/A,"R$ 20.800,00",Leilão ao vivo em: 3 dias 6h13m28s,08/07/2025,Gasolina,Preta,Sim,-,Carros,"67.827,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
MERCEDES-BENZ/C-180 CGI (4P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/mercedes-benz/c-180-cgi-(4p)/ano.2012/10fe54e1-f8f1-11ee-b80e-02420a000059,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751457960849_bb6c7f04-35d5-4416-b2d0-4c6fcf74a916_pequena_leilo.webp,DF,2012,207.979,"R$ 19.600,00",Leilão ao vivo em: 3 dias 6h13m57s,08/07/2025,Gasolina,Prata,Sim,-,Carros,"65.297,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
PEUGEOT/207 PASSION XR (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/peugeot/207-passion-xr-(4p)/ano.2012/a6620236-e339-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751457990750_be4ad297-13bf-49d1-87be-0967b9dd24d5_pequena_leilo.webp,GO,2011,201.105,"R$ 6.200,00",Leilão ao vivo em: 3 dias 6h14m27s,08/07/2025,Flex,Prata,Sim,-,Carros,"20.532,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/AMAROK CABINE DUPLA HIGHLINE,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/amarok-cabine-dupla-highline/ano.2019/fd7e7e63-f5c7-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458051205_41828936-1be5-4853-9a46-68244f7bb4c1_pequena_leilo.webp,GO,2019,N/A,"R$ 42.100,00",Leilão ao vivo em: 3 dias 6h14m56s,08/07/2025,Diesel,Branca,Sim,-,Carros,"140.007,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
FIAT/SIENA FIRE FLEX (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/fiat/siena-fire-flex-(4p)/ano.2010/2c6e23b6-13f6-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458170557_93824f25-6ff2-4d49-adb8-b81d71255169_pequena_leilo.webp,GO,2009,243.794,"R$ 8.400,00",Leilão ao vivo em: 3 dias 6h15m26s,08/07/2025,Flex,Preta,Sim,-,Carros,"23.971,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
VOLKSWAGEN/FOX PLUS (4P/2P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/volkswagen/fox-plus-(4p%2F2p)/ano.2008/c77b1cc6-14bf-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458080815_3f912c6c-425c-46c2-b62c-fda472f6e97c_pequena_leilo.webp,GO,2007,119.177,"R$ 8.200,00",Leilão ao vivo em: 3 dias 6h15m55s,08/07/2025,Flex,Vermelha,Sim,-,Carros,"27.008,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
JEEP/COMPASS LIMITED DIESEL,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/jeep/compass-limited-diesel/ano.2018/7e83a411-035b-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458083926_c87dc49e-cb44-4f5e-9df4-cec5ae62bc4e_pequena_leilo.webp,DF,2018,143.344,"R$ 33.300,00",Leilão ao vivo em: 3 dias 6h16m25s,08/07/2025,Diesel,Preta,Sim,-,Carros,"110.730,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
BMW/X6 XDRIVE 35I,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/bmw/x6-xdrive-35i/ano.2016/9288d291-00db-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458115997_14efb831-4d5c-42dd-b828-540e08bcc326_pequena_leilo.webp,DF,2015,170.064,"R$ 62.300,00",Leilão ao vivo em: 3 dias 6h16m54s,08/07/2025,Gasolina,Branca,Sim,-,Carros,"207.663,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
HYUNDAI/HB20 COMFORT (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/hyundai/hb20-comfort-(4p)/ano.2015/db56a3ac-0351-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458140976_1975a1e3-e9c8-45f8-a391-c5b6d17088e0_pequena_leilo.webp,AM,2015,107.452,"R$ 12.900,00",Leilão ao vivo em: 3 dias 6h17m24s,08/07/2025,Flex,Vermelha,Sim,-,Carros,"42.799,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
CHEVROLET/S10 LS DD4 CABINE DUPLA,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/chevrolet/s10-ls-dd4-cabine-dupla/ano.2022/d04a1064-d341-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458145832_1800f970-40dd-4514-ad58-5e42c9732d72_pequena_leilo.webp,DF,2021,23.607,"R$ 41.100,00",Leilão ao vivo em: 3 dias 6h17m54s,08/07/2025,Diesel,Branca,Sim,-,Carros,"136.775,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
CHEVROLET/SONIC LTZ NB AT (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/chevrolet/sonic-ltz-nb-at-(4p)/ano.2012/bf4fcad2-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/2/1751458231333_0a647daa-6dc2-45f4-bc93-daa8030d7f7d_pequena_leilo.webp,GO,2012,145.964,"R$ 10.400,00",Leilão ao vivo em: 3 dias 6h18m23s,08/07/2025,Flex,Preta,Sim,-,Carros,"34.664,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/ASTRA HB 4P ADVANTAGE (2P/4P),https://leilo.com.br/leilao/candeias-bahia/carros/chevrolet/astra-hb-4p-advantage-(2p%2F4p)/ano.2011/ecf9a6be-ff47-11ef-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2010,N/A,"R$ 11.300,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Prata,Não,-,Carros,"37.371,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FORD/FIESTA HATCH S (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/ford/fiesta-hatch-s-(4p)/ano.2015/927155ae-4ad2-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2014,N/A,"R$ 12.600,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Prata,Sim,-,Carros,"41.736,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
FORD/FOCUS FC FLEX (4P),https://leilo.com.br/leilao/campo-grande-mato-grosso-do-sul/carros/ford/focus-fc-flex-(4p)/ano.2011/a929fa21-3d89-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,MS,2010,110.271,"R$ 9.900,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Prata,Sim,-,Carros,"32.905,00",N/A,N/A,CAMPO GRANDE-MS (CAMPO GRANDE/MS)
FIAT/CRONOS DRIVE,https://leilo.com.br/leilao/benevides-para/carros/fiat/cronos-drive/ano.2023/bd9fde11-2c4f-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2022,41.229,"R$ 20.800,00",Leilão ao vivo em: 3 dias 6h27m21s,08/07/2025,Flex,Cinza,Sim,-,Carros,"69.027,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
FIAT/MOBI LIKE (4P),https://leilo.com.br/leilao/benevides-para/carros/fiat/mobi-like-(4p)/ano.2025/e97ab592-fde8-11ef-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634061526_fe84cdd7-ecf8-472b-93fa-bb3aef98c929_pequena_leilo.webp,PA,2024,8.847,"R$ 21.600,00",Leilão ao vivo em: 3 dias 6h27m50s,08/07/2025,Flex,Cinza,Sim,-,Carros,"65.724,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
HYUNDAI/HB20S (4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/hyundai/hb20s-(4p)/ano.2014/846895f2-3d4b-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634213302_fcc5f747-c24c-4426-9711-6d56eaa9138f_pequena_leilo.webp,GO,2013,240.638,"R$ 12.100,00",Leilão ao vivo em: 3 dias 6h28m20s,08/07/2025,Flex,Preta,Sim,-,Carros,"40.322,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
JEEP/RENEGADE LONGITUDE T270,https://leilo.com.br/leilao/porto-velho-rondonia/carros/jeep/renegade-longitude-t270/ano.2022/1a5b96e7-2ff0-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,RO,2022,59.034,"R$ 31.400,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Prata,Sim,-,Carros,"104.648,00",N/A,N/A,PORTO VELHO-RO (PORTO VELHO/RO)
FIAT/PALIO ATTRACT (4P),https://leilo.com.br/leilao/candeias-bahia/carros/fiat/palio-attract-(4p)/ano.2016/8c45e7a2-3ccc-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634244741_7af11ee1-6d40-4192-9cac-5b60627aef5c_pequena_leilo.webp,BA,2016,142.914,"R$ 12.500,00",Leilão ao vivo em: 3 dias 6h29m19s,08/07/2025,Flex,Branca,Sim,-,Carros,"41.466,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
CHEVROLET/CAPTIVA SPORT FWD 4X2,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/chevrolet/captiva-sport-fwd-4x2/ano.2010/f2db7c64-a422-11ef-8e48-02420a000017,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634184008_f09bafe8-178a-4ebb-b3ac-5b1452de0b84_pequena_leilo.webp,DF,2010,155.513,"R$ 10.900,00",Leilão ao vivo em: 3 dias 6h29m38s,08/07/2025,Gasolina,Prata,Sim,-,Carros,"36.005,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
VOLKSWAGEN/GOL MC4 (4P/2P),https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/volkswagen/gol-mc4-(4p%2F2p)/ano.2020/eaea9785-0b0b-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634240578_95eecb00-de06-4bcf-bd65-7eb3e04c7e9c_pequena_leilo.webp,DF,2019,124.821,"R$ 15.700,00",Leilão ao vivo em: 3 dias 6h31m8s,08/07/2025,Flex,Branca,Sim,-,Carros,"45.599,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
PEUGEOT/207 XR (2P/4P),https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/peugeot/207-xr-(2p%2F4p)/ano.2011/b33654da-dbb1-11ee-843f-02420a00007b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,GO,2010,120.297,"R$ 6.200,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Vermelha,Não,-,Carros,"21.124,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
CHEVROLET/CLASSIC LS (2P/4P),https://leilo.com.br/leilao/porto-velho-rondonia/carros/chevrolet/classic-ls-(2p%2F4p)/ano.2013/1cc574ed-0b02-11f0-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634152544_2202f2ec-e66f-4e90-b03e-69f6f0f294e7_pequena_leilo.webp,RO,2013,201.968,"R$ 8.500,00",Leilão ao vivo em: 3 dias 6h32m36s,08/07/2025,Flex,Prata,Sim,-,Carros,"27.131,00",N/A,N/A,PORTO VELHO-RO (PORTO VELHO/RO)
JEEP/COMPASS LONGITUDE F,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/jeep/compass-longitude-f/ano.2018/eb3b3a8d-2ff9-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634241270_845f7378-a5e7-4613-aa7b-f4aa71bd1b7a_pequena_leilo.webp,DF,2018,71.022,"R$ 35.000,00",Leilão ao vivo em: 3 dias 6h33m6s,08/07/2025,Flex,Vermelha,Sim,-,Carros,"91.157,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
HONDA/CITY EX FLEX (4P),https://leilo.com.br/leilao/candeias-bahia/carros/honda/city-ex-flex-(4p)/ano.2010/6c7b62eb-2d13-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634273896_c8c44962-e066-4cb6-bb32-b39db666de1f_pequena_leilo.webp,BA,2009,N/A,"R$ 13.000,00",Leilão ao vivo em: 3 dias 6h33m36s,08/07/2025,Flex,Preta,Sim,-,Carros,"43.008,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
MITSUBISHI/ASX AWD 4X4 CVT,https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/mitsubishi/asx-awd-4x4-cvt/ano.2016/2028b8f5-2b52-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634272154_9354d246-a930-4ad0-baf8-f446ef861fa5_pequena_leilo.webp,MT,2015,90.655,"R$ 23.300,00",Leilão ao vivo em: 3 dias 6h34m5s,08/07/2025,Gasolina,Prata,Sim,-,Carros,"77.545,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
HYUNDAI/HB20 10M COMFORT,https://leilo.com.br/leilao/aparecida-de-goiania-goias/carros/hyundai/hb20-10m-comfort/ano.2024/c0c4ffc9-279a-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634123036_bb315c8d-ea2c-468f-8ea0-ed08a820080c_pequena_leilo.webp,GO,2024,N/A,"R$ 22.800,00",Leilão ao vivo em: 3 dias 6h34m35s,08/07/2025,Flex,Prata,Sim,-,Carros,"69.231,00",N/A,N/A,PATIO 2-AP. DE GOIANIA (APARECIDA DE GOIÂNIA/GO)
RENAULT/DUSTER 2.0 D 4X2 AUTOMATICO,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/renault/duster-2.0-d-4x2-automatico/ano.2013/c511ca55-d432-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751634063923_cb3147c1-2771-4835-b45a-7f0b438dcd7b_pequena_leilo.webp,DF,2012,N/A,"R$ 14.200,00",Leilão ao vivo em: 3 dias 6h35m35s,08/07/2025,Flex,Branca,Sim,-,Carros,"47.130,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
TOYOTA/ETIOS SD XLS (4P),https://leilo.com.br/leilao/cuiaba-mato-grosso/carros/toyota/etios-sd-xls-(4p)/ano.2016/ecdeb596-2297-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,MT,2016,130.520,"R$ 13.800,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Branca,Sim,-,Carros,"45.913,00",N/A,N/A,CUIABA-MT (CUIABÁ/MT)
CHEVROLET/CLASSIC LS (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/classic-ls-(2p%2F4p)/ano.2015/2e546628-46ea-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,75.178,"R$ 9.600,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Prata,Sim,-,Carros,"31.905,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/POLO MCA,https://leilo.com.br/leilao/taguatinga-distrito-federal/carros/volkswagen/polo-mca/ano.2020/71f8f0b7-4216-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751574573308_71e91e35-20bc-4e11-ac56-823b0fc109e3_pequena_leilo.webp,DF,2020,52.938,"R$ 27.300,00",Leilão ao vivo em: 3 dias 6h38m3s,08/07/2025,Flex,Cinza,Sim,-,Carros,"64.193,00",N/A,N/A,BRASILIA-DF (TAGUATINGA/DF)
TOYOTA/YARIS SEDAN XLS,https://leilo.com.br/leilao/benevides-para/carros/toyota/yaris-sedan-xls/ano.2024/2d5f4d61-1488-11f0-b6cf-02420a00009e,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751574570377_92fc43a2-b5e7-4036-ba67-1c5f6ffe210f_pequena_leilo.webp,PA,2023,25.297,"R$ 35.000,00",Leilão ao vivo em: 3 dias 6h38m33s,08/07/2025,Flex,Branca,Sim,-,Carros,"111.534,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
MITSUBISHI/PAJERO SPORT HPE,https://leilo.com.br/leilao/eusebio-ceara/carros/mitsubishi/pajero-sport-hpe/ano.2008/90299692-37fd-11f0-bd5d-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751574483051_ea1ea157-4ab6-402c-8842-d4862e301e0e_pequena_leilo.webp,CE,2008,167.106,"R$ 16.400,00",Leilão ao vivo em: 3 dias 6h40m3s,08/07/2025,Diesel,Preta,Sim,-,Carros,"54.617,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
BYD/DOLPHIN MINI GS5EV (4P),https://leilo.com.br/leilao/benevides-para/carros/byd/dolphin-mini-gs5ev-(4p)/ano.2025/15526786-42d9-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,PA,2024,3.796,"R$ 32.500,00",Leilão ao vivo em: 3 dias 6h40m32s,08/07/2025,ELETRICO / FONTE EXT,Preta,Sim,-,Carros,"108.209,00",N/A,N/A,BENEVIDES-PA (BENEVIDES/PA)
CHEVROLET/PRISMA LTZ 1.4 MECANICO (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/prisma-ltz-1.4-mecanico-(4p)/ano.2019/5d1effe6-3d74-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751574480907_c1f60f71-71f1-4bbb-b39e-bc57cec6d0a1_pequena_leilo.webp,CE,2019,N/A,"R$ 19.600,00",Leilão ao vivo em: 3 dias 6h41m2s,08/07/2025,Flex,Vermelha,Sim,-,Carros,"63.736,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
HYUNDAI/HB20S COMFORTLINE (4P),https://leilo.com.br/leilao/manaus-amazonas/carros/hyundai/hb20s-comfortline-(4p)/ano.2019/2cc24ff0-328e-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/4/1751649480577_1039524a-009d-4229-9581-0c5e1f4104be_pequena_leilo.webp,AM,2018,83.830,"R$ 19.200,00",Leilão ao vivo em: 3 dias 6h41m32s,08/07/2025,Flex,Preta,Sim,-,Carros,"63.673,00",N/A,N/A,PATIO MANAUS (MANAUS/AM)
FIAT/PUNTO ATTRACTIVE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/punto-attractive-(4p)/ano.2016/e3b9337b-3295-11f0-9f79-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751574453442_b60be096-b676-4569-91b2-729bf0556b14_pequena_leilo.webp,CE,2015,58.352,"R$ 12.800,00",Leilão ao vivo em: 3 dias 6h42m1s,08/07/2025,Flex,Preta,Não,-,Carros,"42.627,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
HONDA/CIVIC LXR (4P),https://leilo.com.br/leilao/porto-velho-rondonia/carros/honda/civic-lxr-(4p)/ano.2014/b7c519f8-4a27-11ed-a391-02420a000011,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751574450579_de64f4a8-aed3-4965-9eee-c28b9aa70e24_pequena_leilo.webp,RO,2014,N/A,"R$ 15.300,00",Leilão ao vivo em: 3 dias 6h42m31s,08/07/2025,Flex,Prata,Não,-,Carros,"70.500,00",N/A,N/A,PORTO VELHO-RO (PORTO VELHO/RO)
FIAT/SIENA EL FLEX (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/siena-el-flex-(4p)/ano.2015/b0aad8d8-3c03-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,N/A,"R$ 11.000,00",Leilão: Leilão: 08/07/2025 Ter • 17:00,08/07/2025,Flex,Preta,Sim,-,Carros,"36.562,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
FIAT/ARGO,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/argo/ano.2022/d37ca9d3-fb78-11ef-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2021,N/A,"R$ 33.200,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"60.305,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/STRADA FREEDOM CABINE SIMPLES,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/strada-freedom-cabine-simples/ano.2021/aa222fa3-2807-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2021,159.845,"R$ 42.800,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"77.648,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
